time,open,high,low,close,ParabolicSAR,Volume,Volume MA,MA,Smoothing Line,MA,Smoothing Line,MA,Smoothing Line,Basis,Upper,Lower,Aroon Up,Aroon Down,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2015-12-24T14:30:00Z,2063.52,2067.36,2058.73,2060.99,2002.7875948930905,1411860000,3966693000,2064.4822000000004,2062.4898800000037,2061.4792000000007,2061.495549999995,2041.251111111111,2037.4528888888908,2055.9055,2109.2772623749156,2002.5337376250839,7.142857142857143,42.857142857142854,51.56920992711888,46.362783404542576,NaN,NaN
2015-12-28T14:30:00Z,2057.77,2057.77,2044.2,2056.5,2004.2662429952286,2492510000,4017976500,2065.1350000000007,2063.240920000004,2061.4947000000006,2061.4542699999947,2045.0911111111106,2038.4340000000018,2054.225,2105.247836259888,2003.2021637401117,14.285714285714286,35.714285714285715,50.62243427663394,46.305014951488616,NaN,NaN
2015-12-29T14:30:00Z,2060.54,2081.56,2060.54,2078.36,2005.715318135324,2542000000,3931325000,2066.0400000000004,2064.1479200000035,2061.4805500000007,2061.468439999995,2048.974444444444,2041.1348888888904,2054.1225,2104.942344499987,2003.3026555000129,100,28.571428571428573,54.9581547609799,46.78682925775232,NaN,NaN
2015-12-30T14:30:00Z,2077.34,2077.34,2061.97,2063.36,2008.749105409911,2367430000,3864090500,2066.6340000000005,2065.0876800000033,2061.4259500000007,2061.4768799999956,2047.895555555555,2043.8122222222232,2052.1589999999997,2098.134058847258,2006.183941152741,92.85714285714286,21.428571428571427,51.6093793531209,47.284065572312024,NaN,NaN
2015-12-31T14:30:00Z,2060.59,2062.54,2043.62,2043.94,2011.6615411935145,2655330000,3799325000,2066.8974000000003,2065.837720000003,2061.148150000001,2061.4057099999955,2048.1233333333325,2046.2671111111122,2050.3804999999998,2094.708242317956,2006.0527576820436,85.71428571428571,14.285714285714286,47.56815607692058,47.40380988399422,NaN,NaN
2016-01-04T14:30:00Z,2038.2,2038.2,1989.68,2012.66,2081.56,4304880000,3799244500,2066.7718000000004,2066.295640000003,2060.7651000000005,2061.2628899999954,2048.9133333333325,2047.7995555555565,2048.5325,2095.8161110614174,2001.248888938582,78.57142857142857,100,41.87975114886967,47.68438539790104,NaN,NaN
2016-01-05T14:30:00Z,2013.78,2021.94,2004.17,2016.71,2079.7224,3706620000,3773830000,2066.0558000000005,2066.4798000000033,2060.3081500000008,2061.0255799999954,2048.4199999999996,2048.4653333333345,2044.7834999999995,2089.6113954559623,1999.9556045440368,71.42857142857143,92.85714285714286,42.83297033841063,47.84327108686085,NaN,NaN
2016-01-06T14:30:00Z,2011.71,2011.71,1979.05,1990.26,2077.9215520000002,4336660000,3788472000,2064.3580000000006,2066.1434000000036,2059.737350000001,2060.6769399999953,2043.0077777777774,2047.2720000000008,2040.4429999999998,2088.612069370336,1992.2739306296635,64.28571428571429,100,38.40313734372873,47.2880105724089,NaN,NaN
2016-01-07T14:30:00Z,1985.32,1985.32,1938.83,1943.09,2073.96668992,5076590000,3833623000,2061.7962,2065.1758400000035,2058.9953000000005,2060.1908099999955,2029.5411111111107,2043.6011111111118,2034.4179999999997,2097.3737093837117,1971.4622906162874,57.142857142857146,100,32.03932454121427,45.80759373194612,NaN,NaN
2016-01-08T14:30:00Z,1945.97,1960.4,1918.46,1922.03,2065.8584885248,4664940000,3847607500,2058.9190000000003,2063.5801600000036,2058.3002000000006,2059.621219999996,2014.1011111111106,2036.7966666666675,2028.1384999999998,2107.4924338092524,1948.7845661907472,50,100,29.67494200286194,44.61701943270259,NaN,NaN
2016-01-11T14:30:00Z,1926.12,1935.65,1901.1,1923.67,2054.066609442816,4607290000,3892214500,2055.5854000000004,2061.342880000004,2057.6378000000004,2058.9957599999957,1999.3422222222216,2026.8824444444458,2021.7104999999997,2112.25564619242,1931.1653538075793,42.857142857142854,100,30.107490879076224,43.89601671397038,NaN,NaN
2016-01-12T14:30:00Z,1927.83,1947.38,1914.35,1938.68,2038.7699484985344,4887260000,3921524500,2052.5708,2058.6458800000037,2057.0261000000005,2058.3393499999956,1983.8222222222216,2013.96288888889,2018.0259999999994,2115.5220775416615,1920.5299224583375,35.714285714285715,92.85714285714286,34.10248074752883,43.21379499151491,NaN,NaN
2016-01-13T14:30:00Z,1940.34,1950.33,1886.41,1890.28,2025.002953648681,5087030000,3945254000,2048.7892000000006,2055.5321200000035,2056.0463000000004,2057.601139999996,1964.5911111111106,1998.2795555555567,2011.4429999999998,2123.6610279812694,1899.2249720187303,28.571428571428573,100,28.454585135064235,41.8612833136477,NaN,NaN
2016-01-14T14:30:00Z,1891.68,1934.47,1878.93,1921.84,2008.3717992108393,5241110000,3989632500,2045.1450000000002,2052.2018800000033,2055.316050000001,2056.8652899999956,1951.0244444444438,1982.5762222222234,2005.3644999999997,2123.035460134628,1887.6935398653713,21.428571428571427,100,35.90839257313861,40.695029221762006,NaN,NaN
2016-01-15T14:30:00Z,1916.68,1916.68,1857.83,1880.33,1990.2499473213218,5468460000,4031283000,2040.5558,2048.529240000003,2054.4192500000004,2056.0890999999956,1936.3211111111102,1967.0202222222238,1995.7274999999995,2120.966815212957,1870.488184787042,14.285714285714286,100,31.29082000625253,39.24657279884298,NaN,NaN
2016-01-19T14:30:00Z,1888.66,1901.44,1864.6,1881.33,1969.0627557499104,4928350000,4061331000,2036.1362000000001,2044.639400000003,2053.4911000000006,2055.259759999996,1921.2788888888883,1951.4075555555569,1987.6994999999995,2120.433268344798,1854.9657316552011,7.142857142857143,92.85714285714286,31.519284127319494,37.88206207389195,NaN,NaN
2016-01-20T14:30:00Z,1876.18,1876.18,1812.29,1859.33,1951.2655148299248,6416070000,4047981000,2031.3242,2040.3900800000029,2052.3846500000004,2054.331469999996,1906.7311111111105,1935.9893333333348,1980.3884999999996,2124.04248710446,1836.7345128955387,7.142857142857143,100,29.217553713922655,36.04344771338786,NaN,NaN
2016-01-21T14:30:00Z,1861.46,1889.85,1848.98,1868.99,1926.2499221605383,5078810000,4113907500,2026.72,2035.9762400000025,2051.3479500000008,2053.391799999996,1898.497777777777,1922.770666666668,1972.7804999999994,2122.9622783188483,1822.5987216811504,7.142857142857143,92.85714285714286,31.580201748502574,34.61279217020084,NaN,NaN
2016-01-22T14:30:00Z,1877.4,1908.85,1877.4,1906.9,1812.29,4901760000,4182952500,2023.2864,2031.6045200000026,2050.4729500000003,2052.423179999995,1896.8166666666657,1911.9291111111124,1966.1769999999992,2115.7496571403212,1816.6043428596772,7.142857142857143,85.71428571428571,40.038914705131724,34.07498921507307,NaN,NaN
2016-01-25T14:30:00Z,1906.28,1906.28,1875.97,1877.08,1814.2212,4401380000,4228817000,2019.1935999999998,2027.3320800000026,2049.4024500000005,2051.4198199999955,1891.639999999999,1902.9928888888903,1956.8164999999995,2104.0711326979554,1809.5618673020433,7.142857142857143,78.57142857142857,36.24324739205772,33.67238180387222,NaN,NaN
2016-01-26T14:30:00Z,1878.79,1906.73,1878.79,1903.63,1816.113776,4357940000,4376121000,2015.7661999999996,2023.2580800000026,2048.4103000000005,2050.4036599999954,1887.7455555555546,1896.2862222222234,1948.9484999999993,2089.7733638948853,1808.1236361051133,7.142857142857143,71.42857142857143,41.55563838624564,33.581143807289,NaN,NaN
2016-01-27T14:30:00Z,1902.52,1916.99,1872.7,1882.95,1817.9685004799999,4754040000,4489197500,2012.5058,2019.4944000000025,2047.3629000000003,2049.3993099999952,1886.93111111111,1892.3262222222234,1940.2709999999995,2074.76316198727,1805.7788380127288,7.142857142857143,64.28571428571429,38.84092432644387,33.61241430605437,NaN,NaN
2016-01-28T14:30:00Z,1885.22,1902.96,1873.65,1893.36,1821.9293604608,4693010000,4596748000,2009.9121999999998,2016.1328400000025,2046.3505000000005,2048.399819999995,1883.7666666666655,1889.380000000001,1931.0209999999995,2050.905551281677,1811.1364487183218,7.142857142857143,57.142857142857146,40.93275128002567,34.247659073112324,NaN,NaN
2016-01-29T14:30:00Z,1894,1940.24,1894,1940.24,1825.731786042368,5497570000,4753255000,2007.6531999999997,2013.0062000000023,2045.5185500000005,2047.408939999995,1890.4233333333323,1888.1013333333344,1924.8649999999993,2028.474826271499,1821.2551737284996,21.428571428571427,50,49.33664156433014,35.65206618464576,NaN,NaN
2016-02-01T14:30:00Z,1936.94,1947.2,1920.3,1939.38,1832.602278879826,4322530000,4836615000,2005.4319999999998,2010.2538800000025,2044.6905000000002,2046.4665499999949,1896.873333333332,1889.148000000001,1919.6369999999995,2008.1357801272468,1831.1382198727522,14.285714285714286,42.857142857142854,49.19835507681155,37.01569934162686,NaN,NaN
2016-02-02T14:30:00Z,1935.26,1935.26,1897.29,1903.03,1841.7700965694398,4463190000,4844530500,2001.8209999999997,2007.4648400000024,2043.7997500000001,2045.5444399999947,1901.728888888888,1891.9446666666677,1914.1554999999996,1991.8494476343403,1836.461552365659,7.142857142857143,35.714285714285715,43.631601871795034,37.696350850503016,NaN,NaN
2016-02-03T14:30:00Z,1907.07,1918.01,1872.23,1912.53,1850.2044888438847,5172950000,4917847000,1998.4467999999997,2004.6530400000022,2042.8604,2044.6439399999945,1906.5666666666657,1895.8717777777788,1908.9464999999996,1970.7919374308244,1847.1010625691747,85.71428571428571,28.571428571428573,45.37130865044834,38.904688244459024,NaN,NaN
2016-02-04T14:30:00Z,1911.67,1927.35,1900.52,1915.45,1857.964129736374,5193320000,4960680000,1994.9723999999997,2001.665080000002,2041.9512000000002,2043.7640799999942,1907.5166666666655,1900.6217777777788,1905.2059999999994,1954.7537024291676,1855.6582975708313,78.57142857142857,21.428571428571427,45.92375589498417,39.62007133887656,NaN,NaN
2016-02-05T14:30:00Z,1913.07,1913.07,1872.65,1880.05,1865.1029993574641,4929940000,4953347500,1990.8415999999995,1998.3027600000023,2040.81165,2042.8226999999945,1907.8466666666654,1904.1064444444455,1902.0539999999994,1949.5383108406652,1854.5696891593336,71.42857142857143,14.285714285714286,40.56758676145967,40.28269753567707,NaN,NaN
2016-02-08T14:30:00Z,1873.25,1873.25,1828.46,1853.44,1947.2,5636460000,5001923500,1986.1275999999996,1994.4418800000021,2039.5142,2041.7874399999941,1902.2699999999988,1905.185777777779,1898.6244999999994,1949.6202839336752,1847.6287160663237,64.28571428571429,7.142857142857143,37.067811740165624,40.67902093659466,NaN,NaN
2016-02-09T14:30:00Z,1848.46,1868.25,1834.94,1852.21,1944.8252,5183220000,5030720000,1981.3943999999997,1990.356560000002,2038.1868000000002,2040.6648499999942,1898.854444444443,1904.6108888888898,1895.0514999999996,1948.4828616802683,1841.6201383197308,57.142857142857146,92.85714285714286,36.90930717796641,41.22843189831207,NaN,NaN
2016-02-10T14:30:00Z,1857.1,1881.6,1850.32,1851.86,1942.497896,4471170000,5009915500,1976.6293999999998,1985.993080000002,2036.9015,2039.473069999994,1894.243333333332,1902.146222222223,1890.7104999999992,1943.359766082367,1838.0612339176314,50,85.71428571428571,36.86100578942868,41.60563218694965,NaN,NaN
2016-02-11T14:30:00Z,1847,1847,1810.1,1829.08,1940.21713808,5500800000,5030604000,1971.6028,1981.319160000002,2035.4731,2038.1774499999942,1881.8922222222209,1897.0213333333345,1887.6504999999993,1946.7615603780205,1828.539439621978,42.857142857142854,100,33.76396109702304,41.157421214941884,NaN,NaN
2016-02-12T14:30:00Z,1833.4,1864.78,1833.4,1864.78,1935.0124525568,4696920000,5003394500,1966.8457999999998,1976.5200000000023,2034.2627499999999,2036.8676699999942,1873.603333333332,1890.1726666666677,1884.7974999999994,1942.5243273423257,1827.0706726576732,35.714285714285715,92.85714285714286,41.98986028182951,41.567893564211296,NaN,NaN
2016-02-16T14:30:00Z,1871.44,1895.77,1871.44,1895.58,1930.0159544545281,4570670000,4958505000,1963.1671999999996,1971.9279200000024,2033.3131,2035.627449999994,1872.7755555555543,1884.2737777777788,1885.5599999999995,1943.4333247706863,1827.6866752293126,28.571428571428573,85.71428571428571,47.99101213046645,42.02756311736992,NaN,NaN
2016-02-17T14:30:00Z,1898.8,1930.68,1898.8,1926.82,1810.1,5011540000,4962664500,1960.7111999999997,1967.7912800000024,2032.40575,2034.4712399999942,1874.3633333333319,1879.3755555555567,1887.8344999999995,1948.3780980018594,1827.2909019981396,21.428571428571427,78.57142857142857,53.27131961581692,43.05830563803943,NaN,NaN
2016-02-18T14:30:00Z,1927.57,1930,1915.09,1917.83,1812.5115999999998,4436490000,4863685500,1957.2339999999997,1963.912200000002,2031.4224499999996,2033.3754299999941,1874.6277777777764,1875.4524444444455,1890.7594999999994,1951.1643794304848,1830.354620569514,14.285714285714286,71.42857142857143,51.64631898363345,43.82356047401141,NaN,NaN
2016-02-19T14:30:00Z,1916.74,1918.78,1902.17,1917.78,1814.8749679999999,4142850000,4816887500,1954.0481999999997,1960.4012800000023,2030.5640499999997,2032.3936199999941,1878.8199999999986,1874.8380000000009,1893.1989999999994,1953.8305435727239,1832.567456427275,7.142857142857143,64.28571428571429,51.63688456578751,43.98786354554408,NaN,NaN
2016-02-22T14:30:00Z,1924.44,1946.7,1924.44,1945.5,1817.19106864,4054710000,4774535000,1951.6863999999998,1957.3694000000025,2029.8907999999997,2031.519229999994,1889.0488888888876,1877.927111111112,1895.1289999999995,1959.7108853550412,1830.5471146449577,100,57.142857142857146,56.392876195495056,44.501757911164326,NaN,NaN
2016-02-23T14:30:00Z,1942.38,1942.38,1919.44,1921.27,1822.3714258943999,3890650000,4748998500,1949.1593999999998,1954.5678400000022,2029.0571499999994,2030.6680399999939,1896.722222222221,1882.7164444444454,1897.3384999999994,1962.3216474384992,1832.3553525614996,92.85714285714286,50,51.61487188113047,45.07199148325971,NaN,NaN
2016-02-24T14:30:00Z,1917.56,1932.08,1891,1929.8,1827.344568858624,4317250000,4746964000,1946.7107999999998,1951.7677600000025,2028.1256499999995,2029.812019999994,1905.382222222221,1888.9202222222234,1898.6469999999995,1965.1210096880843,1832.1729903119146,85.71428571428571,42.857142857142854,53.120727910541014,45.625521430409194,NaN,NaN
2016-02-25T14:30:00Z,1931.87,1951.83,1925.41,1951.7,1832.118786104279,4118210000,4715172500,1945.4973999999995,1949.4204400000024,2027.3574999999994,2028.999029999994,1919.0066666666655,1897.796000000001,1902.084499999999,1971.9785150443402,1832.190484955658,100,35.714285714285715,56.835073663778765,46.404901271037374,NaN,NaN
2016-02-26T14:30:00Z,1954.95,1962.96,1945.78,1948.05,1839.3014589380223,4348510000,4697947500,1944.0195999999996,1947.4147200000025,2026.6021499999995,2028.206649999994,1928.258888888888,1907.683777777779,1904.818999999999,1977.362817352119,1832.275182647879,100,28.571428571428573,56.03814643970917,47.50994124805519,NaN,NaN
2016-02-29T14:30:00Z,1947.13,1958.27,1931.81,1932.23,1849.1941422229804,4588180000,4652478000,1941.7959999999994,1945.4366400000024,2025.7708999999993,2027.382669999994,1932.3311111111097,1916.3402222222235,1904.418499999999,1976.260736678818,1832.5762633211802,92.85714285714286,21.428571428571427,52.59582214382707,48.619084848316724,NaN,NaN
2016-03-01T14:30:00Z,1937.09,1978.35,1937.09,1978.35,1858.295410845142,4819750000,4677339000,1939.9015999999995,1943.585080000002,2025.0571499999994,2026.5826699999939,1938.0566666666653,1924.6071111111123,1906.366999999999,1983.7933030501736,1828.9406969498245,100,14.285714285714286,60.25996762171494,50.286989165727334,NaN,NaN
2016-03-02T14:30:00Z,1976.6,1986.51,1968.8,1986.45,1870.3008697606278,4666610000,4687510000,1938.7927999999995,1942.0014800000022,2024.3757499999995,2025.8326899999938,1945.6811111111097,1932.66688888889,1910.5379999999986,1995.424239780204,1825.6517602197932,100,7.142857142857143,61.43913193351919,52.042569604590945,NaN,NaN
2016-03-03T14:30:00Z,1985.6,1993.69,1977.37,1993.4,1884.2459653893525,5081700000,4682947500,1938.5497999999995,1940.611960000002,2023.6967499999996,2025.100539999994,1954.0833333333317,1939.6822222222231,1914.5814999999989,2006.8458090854776,1822.31719091452,100,7.142857142857143,62.46816741446757,54.092870055836975,NaN,NaN
2016-03-04T14:30:00Z,1994.01,2009.13,1986.77,1999.99,1899.5681302348432,6049930000,4725778000,1938.1265999999994,1939.433360000002,2023.0575499999995,2024.3916199999942,1960.1377777777764,1946.058000000001,1918.8084999999985,2018.307264469829,1819.309735530168,100,7.142857142857143,63.46378463424875,55.6267217952955,NaN,NaN
2016-03-07T14:30:00Z,1996.11,2006.12,1989.38,2001.76,1917.0980293972684,4968180000,4727690000,1937.3823999999993,1938.550640000002,2022.4370999999996,2023.7248599999941,1969.0811111111095,1953.4080000000008,1924.8939999999984,2028.9498354731993,1820.8381645267975,92.85714285714286,42.857142857142854,63.7419923054271,56.75179180779269,NaN,NaN
2016-03-08T14:30:00Z,1996.88,1996.88,1977.43,1979.26,1931.8231446937054,4641650000,4677949500,1935.6817999999994,1937.7066800000018,2021.6792999999996,2023.0492899999942,1974.5766666666652,1960.712000000001,1931.1849999999984,2032.3744645703043,1829.9955354296924,85.71428571428571,35.714285714285715,57.724699335532776,57.06989035920096,NaN,NaN
2016-03-09T14:30:00Z,1981.44,1992.69,1979.84,1989.26,1944.1922415427125,4038120000,4620694500,1934.2471999999998,1936.797560000002,2020.9952999999996,2022.373199999994,1978.7499999999984,1967.3257777777785,1938.037499999998,2035.3956620359982,1840.679337963998,78.57142857142857,28.571428571428573,59.55226059306118,57.63460047416009,NaN,NaN
2016-03-10T14:30:00Z,1990.97,2005.08,1969.25,1989.57,1954.5822828958785,4376790000,4615975500,1932.9085999999995,1935.669320000002,2020.4221499999996,2021.7182799999944,1983.3633333333319,1973.1817777777785,1944.9229999999982,2036.2180090860786,1853.6279909139178,71.42857142857143,21.428571428571427,59.61055132920929,58.204148100118786,NaN,NaN
2016-03-11T14:30:00Z,1994.71,2022.37,1994.71,2022.19,1963.309917632538,4078620000,4544866500,1931.7851999999996,1934.401040000002,2019.9156999999996,2021.0899099999945,1993.3588888888871,1979.826000000001,1954.5784999999983,2035.0271276516062,1874.1298723483903,100,14.285714285714286,65.28057369958199,58.83898363612496,NaN,NaN
2016-03-14T13:30:00Z,2019.27,2024.57,2012.05,2019.64,1969.25,3487850000,4484413000,1930.9107999999997,1933.1067200000023,2019.4099499999993,2020.4844799999944,1997.9466666666651,1985.5991111111118,1962.3214999999977,2036.2539768355334,1888.389023164462,100,7.142857142857143,64.51807491636285,59.760640995784414,NaN,NaN
2016-03-15T13:30:00Z,2015.27,2015.94,2005.23,2015.93,1980.314,3560280000,4433893500,1930.3505999999993,1932.0404800000022,2018.9526499999995,2019.9391499999942,2001.222222222221,1990.9282222222232,1968.3389999999977,2039.0854387516088,1897.5925612483866,92.85714285714286,7.142857142857143,63.35855327919375,60.491914236402465,NaN,NaN
2016-03-16T13:30:00Z,2014.24,2032.02,2010.04,2027.22,1989.1652000000001,4057020000,4386167500,1930.6417999999994,1931.3194000000021,2018.5300999999993,2019.4461099999942,2004.9799999999987,1996.174222222223,1973.3589999999979,2045.835795983499,1900.8822040164966,100,14.285714285714286,65.39663017925307,61.10345398750777,NaN,NaN
2016-03-17T13:30:00Z,2026.9,2046.24,2022.16,2040.59,1997.7361600000002,4530480000,4390867000,1931.1193999999994,1930.961560000002,2018.1850499999991,2018.9986899999942,2009.4911111111096,2001.399777777779,1979.496999999998,2052.9101683285317,1906.0838316714644,100,7.142857142857143,67.6886836947679,61.935635220011974,NaN,NaN
2016-03-18T13:30:00Z,2041.16,2052.36,2041.16,2049.58,2007.436928,6503140000,4508881500,1932.3057999999999,1931.0656800000022,2017.8625999999992,2018.5880699999939,2014.8044444444447,2005.6888888888902,1986.0869999999982,2059.8183274261905,1912.3556725738058,100,7.142857142857143,69.16754495994687,63.11932970687768,NaN,NaN
2016-03-21T13:30:00Z,2047.88,2053.91,2043.14,2051.6,2016.4215424000001,3376600000,4474976000,1934.4759999999997,1931.778720000002,2017.6413999999993,2018.2343599999942,2022.8422222222225,2010.6680000000015,1991.3919999999976,2067.8947206316343,1914.8892793683608,100,7.142857142857143,69.50527821036425,63.77970903463834,NaN,NaN
2016-03-22T13:30:00Z,2048.64,2056.6,2040.57,2049.8,2023.9192339200001,3418460000,4451366500,1937.0313999999998,1933.1148800000021,2017.4262499999995,2017.929079999994,2029.5688888888892,2016.3373333333352,1997.8184999999976,2071.2102336696903,1924.4267663303046,100,42.857142857142854,68.78226207985865,64.30421833080544,NaN,NaN
2016-03-23T13:30:00Z,2048.55,2048.55,2034.86,2036.71,2030.4553871360001,3639510000,4417479500,1939.2921999999996,1934.8449600000022,2017.2133999999994,2017.6657399999942,2034.8066666666668,2022.302666666669,2003.1639999999977,2071.34944988515,1934.9785501148456,92.85714285714286,35.714285714285715,63.60088517089129,64.38512674197855,NaN,NaN
2016-03-24T13:30:00Z,2032.48,2036.04,2022.49,2035.94,2056.6,3407720000,4381955000,1941.2373999999995,1936.8685600000022,2016.9923499999993,2017.4271999999942,2036.3344444444447,2027.671333333336,2007.3759999999977,2072.670995030557,1942.081004969438,85.71428571428571,28.571428571428573,63.298820377796645,64.37334358080341,NaN,NaN
2016-03-28T13:30:00Z,2037.89,2042.67,2031.96,2037.05,2055.9177999999997,2809090000,4304984000,1944.1727999999996,1939.2419600000023,2016.6515999999995,2017.1849999999945,2038.268888888889,2032.364222222225,2011.825999999998,2072.2943452397803,1951.3576547602156,78.57142857142857,21.428571428571427,63.567443586481396,64.36087581516442,NaN,NaN
2016-03-29T13:30:00Z,2035.75,2055.91,2028.31,2055.01,2022.49,3822330000,4266691500,1946.8361999999997,1941.7140000000022,2016.3823499999992,2016.9331899999943,2042.611111111111,2036.318000000003,2017.9649999999979,2069.0682134022713,1966.8617865977244,71.42857142857143,14.285714285714286,67.68833258215389,65.07256390420879,NaN,NaN
2016-03-30T13:30:00Z,2058.27,2072.21,2058.27,2063.95,2023.1584,3590310000,4205219500,1950.5086,1944.4094400000024,2016.231549999999,2016.6942499999943,2046.6922222222222,2039.7426666666695,2022.2449999999978,2073.6971060797478,1970.7928939202477,100,7.142857142857143,69.53551979024478,65.78565384686476,NaN,NaN
2016-03-31T13:30:00Z,2063.77,2067.92,2057.46,2059.74,2025.120464,3715280000,4157653000,1954.0767999999998,1947.3663600000023,2016.108099999999,2016.473189999994,2048.82,2042.5453333333335,2025.909499999998,2077.0810114007636,1974.7379885992323,92.85714285714286,7.142857142857143,67.57633484060675,66.35463838339315,NaN,NaN
2016-04-01T13:30:00Z,2056.62,2075.07,2043.98,2072.78,2027.00404544,3749990000,4091067500,1958.3457999999998,1950.7880400000024,2015.990549999999,2016.272829999994,2051.397777777778,2045.5580000000002,2029.8784999999982,2082.637451572535,1977.1195484274613,100,14.285714285714286,70.36181760641894,66.71758437673864,NaN,NaN
2016-04-04T13:30:00Z,2073.19,2074.02,2062.57,2066.13,2029.8880027136001,3485710000,3962856500,1962.2885999999999,1954.4112000000023,2015.818999999999,2016.1063099999942,2053.012222222222,2048.5066666666667,2033.1854999999982,2086.3261787596452,1980.0448212403512,92.85714285714286,7.142857142857143,67.19164868003043,66.90855393128633,NaN,NaN
2016-04-05T13:30:00Z,2062.5,2062.5,2042.56,2045.17,2032.5989225507842,4154920000,3922193500,1965.0539999999999,1958.0547600000023,2015.4386499999994,2015.9175699999942,2052.4977777777776,2050.484,2035.355999999998,2086.7009188921115,1984.0110811078846,85.71428571428571,7.142857142857143,58.27891144876096,66.5457223719697,NaN,NaN
2016-04-06T13:30:00Z,2045.56,2067.33,2043.09,2066.66,2035.1471871977371,3750800000,3877651000,1968.8455999999999,1961.7221600000023,2015.2219999999993,2015.7156599999944,2055.8255555555556,2052.3106666666667,2039.7259999999999,2085.8405197958714,1993.6114802041284,78.57142857142857,7.142857142857143,63.60884147505327,66.41802317881258,NaN,NaN
2016-04-07T13:30:00Z,2063.01,2063.01,2033.8,2041.91,2075.07,3801250000,3865807500,1971.6112,1965.2290400000024,2014.8172999999992,2015.4574999999945,2056.488888888889,2053.8444444444444,2042.3584999999998,2082.2385608199666,2002.4784391800333,71.42857142857143,35.714285714285715,54.90862746961864,65.50516201987334,NaN,NaN
2016-04-08T13:30:00Z,2045.54,2060.63,2041.69,2047.6,2074.2446,3359530000,3814944500,1974.9042000000002,1968.5407200000022,2014.4342999999994,2015.1462499999943,2057.6611111111115,2055.097111111111,2045.2599999999998,2076.9603779157947,2013.5596220842046,64.28571428571429,28.571428571428573,56.38557263310277,64.59216399652733,NaN,NaN
2016-04-11T13:30:00Z,2050.23,2062.93,2041.88,2041.99,2073.435708,3567840000,3789405500,1977.8768000000002,1971.6583600000024,2014.1013499999995,2014.8027199999947,2056.214444444445,2055.7375555555554,2046.25,2076.1947350965106,2016.3052649034892,57.142857142857146,21.428571428571427,54.49049524642171,63.51967949910287,NaN,NaN
2016-04-12T13:30:00Z,2043.72,2065.05,2039.74,2061.72,2072.64299384,4239740000,3827000000,1980.3064000000006,1974.7088400000025,2013.8983999999994,2014.4946699999946,2055.9666666666662,2056.4313333333334,2048.354,2076.375878167005,2020.3321218329945,50,14.285714285714286,59.62942621089008,62.865905508462255,NaN,NaN
2016-04-13T13:30:00Z,2065.92,2083.18,2065.92,2082.42,2033.8,4191830000,3858577500,1983.1672000000005,1977.5731600000029,2013.8030499999993,2014.2108799999944,2058.486666666666,2056.9635555555556,2051.6784999999995,2079.29827137857,2024.058728621429,100,7.142857142857143,64.19730281049962,62.90850676843427,NaN,NaN
2016-04-14T13:30:00Z,2082.89,2087.84,2078.13,2082.78,2034.7875999999999,3765870000,3844020000,1986.7622000000006,1980.6033600000028,2013.9287499999998,2014.0331699999945,2059.5977777777775,2057.5853333333334,2054.4565,2082.843110417666,2026.0698895823332,100,14.285714285714286,64.273014450553,62.978092059345435,NaN,NaN
2016-04-15T13:30:00Z,2083.1,2083.22,2076.31,2080.73,2036.909696,3701450000,3802568500,1990.1262000000008,1983.6477600000028,2014.0168499999997,2013.9496799999943,2061.2199999999993,2058.297111111111,2056.4634999999994,2086.284480047809,2026.6425199521896,92.85714285714286,7.142857142857143,63.45017374509973,62.969715642103886,NaN,NaN
2016-04-18T13:30:00Z,2078.83,2094.66,2073.65,2094.34,2038.94690816,3316880000,3643255500,1993.7040000000009,1986.813200000003,2014.1014499999999,2013.9496999999944,2066.6833333333325,2060.3908888888886,2058.7014999999997,2092.5645419633133,2024.8384580366858,100,50,66.51513247689044,62.88591563458507,NaN,NaN
2016-04-19T13:30:00Z,2096.05,2104.05,2091.68,2100.8,2042.2896936704,3896830000,3669267000,1998.1190000000008,1990.375720000003,2014.22155,2014.0143299999945,2070.476666666666,2063.2928888888882,2061.1614999999997,2099.461234868623,2022.8617651313764,100,42.857142857142854,67.89145135211987,62.768482174719004,NaN,NaN
2016-04-20T13:30:00Z,2101.52,2111.05,2096.32,2102.4,2047.230518176768,4184880000,3707588000,2003.098200000001,1994.361920000003,2014.3897499999998,2014.1316699999948,2077.1977777777774,2067.035111111111,2063.7915,2105.66641051941,2021.91658948059,100,35.714285714285715,68.23965065689512,62.815861875882455,NaN,NaN
2016-04-21T13:30:00Z,2102.09,2103.78,2088.52,2091.48,2053.6124663590913,4175290000,3734377000,2007.8836000000008,1998.586200000003,2014.4404499999998,2014.2340099999951,2082.073333333333,2071.530222222222,2066.5299999999997,2108.125188183357,2024.9348118166427,92.85714285714286,28.571428571428573,63.2020286030139,62.30444837563924,NaN,NaN
2016-04-22T13:30:00Z,2091.49,2094.32,2081.2,2091.58,2059.356219723182,3790580000,3753520000,2012.6780000000008,2003.0965600000031,2014.6649499999996,2014.3636299999948,2087.5833333333326,2076.8028888888884,2069.312,2109.778683382856,2028.8453166171437,85.71428571428571,21.428571428571427,63.228799236221356,62.021387701081444,NaN,NaN
